"Ajo", 931.37, 111
"Espárrago", 646.64, 160
"Pomelo", 47.40, 855
"Choclo", 59.24, 291
"Melón", 108.50, 440
"Caqui", 832.13, 104
"TomCherry", 534.93, 210
"Uva", 693.01, 282
"Naranja", 16.58, 1100
"Cereza", 995.75, 170
"Tomate", 732.24, 1062
"Pera", 161.46, 1190
"Limon", 324.64, 700
"Batata", 23.52, 970
"Durazno", 159.28, 904
"Coliflor", 32.03, 440
"Ajo", 934.63, 103
"Espárrago", 637.34, 174
"Pomelo", 55.55, 1071
"Lima", 1234.07, 186
"Berenjena", 49.76, 696
"Melón", 86.99, 364
"Naranja", 17.74, 890
"Manzana", 157.18, 830
"Uva", 690.96, 246
"Tomate", 807.14, 720
"Rabanito", 241.22, 333
"Lechuga", 49.69, 918
"Zanahoria", 35.99, 558
"Higo", 2552.31, 86
"Frambuesa", 2059.53, 80
"Frutilla", 275.49, 300
"Coliflor", 34.90, 570
"Berenjena", 48.68, 630
"Sandía", 62.77, 954
"Brócoli", 384.55, 468
"Higo", 2507.25, 119
"Lima", 1027.97, 222
"Manzana", 152.50, 920
"Batata", 15.59, 950
"Morrón", 2927.82, 642
"Zanahoria", 28.07, 492
"Mandarina", 10.85, 830
"Choclo", 54.59, 243
"Mandarina", 15.22, 910
"Banana", 71.41, 1130
"Frambuesa", 2053.48, 102
"Frutilla", 256.94, 336
"Lima", 1053.63, 184
"Tomate", 761.63, 990
"Banana", 63.69, 1080
"Rabanito", 211.59, 267
"Mandarina", 10.51, 980
"Brócoli", 346.15, 432
"Melón", 104.40, 424
"Tomate", 792.65, 864
"Zanahoria", 28.60, 720
"Pomelo", 42.77, 819
"Mandarina", 26.59, 880
"Uva", 681.68, 306
"Repollo", 9.20, 763
"Melón", 91.21, 420
"Espárrago", 631.13, 194
"Melón", 92.93, 360
"Frambuesa", 2019.79, 89
"Pepino", 53.90, 585
"Mandarina", 15.33, 1100
"Morrón", 2877.13, 570
"Batata", 21.30, 1020
"Apio", 68.18, 342
"Brócoli", 374.12, 372
"Brócoli", 346.39, 440
"Espárrago", 688.72, 200
"Mandarina", 16.51, 1190
"Naranja", 5.96, 910
"Papa", 19.96, 940
"Naranja", 15.46, 850
"Lechuga", 36.79, 801
"Durazno", 173.50, 656
"Lima", 981.30, 190
"Limon", 331.47, 819
"Ajo", 875.09, 83
"Lima", 1069.20, 220
"Palta", 486.53, 490
"Morrón", 2936.24, 534
"Espárrago", 572.93, 198
"Ciruela", 973.94, 1035
"Uva", 681.79, 342
"Repollo", 7.48, 826
"Melón", 97.52, 444
"Lima", 1232.94, 208
"Naranja", 11.79, 1200
"Calabaza", 23.46, 704
"Palta", 481.16, 465
"Durazno", 279.33, 816
"Palta", 1118.04, 332
"Apio", 55.79, 243
"Batata", 17.14, 1130
"Berenjena", 51.68, 660
"Choclo", 51.39, 357
"Repollo", 1.62, 777
"Calabaza", 27.13, 680
"Apio", 60.50, 288
"Manzana", 127.32, 920
"Uva", 667.81, 261
"Pera", 134.88, 1080
"Zanahoria", 25.55, 606
"Batata", 26.31, 930
"Alcachofa", 140.57, 303
"Espárrago", 634.74, 202
"Naranja", 15.84, 1020
"Berenjena", 54.39, 630
"Batata", 24.14, 820
"Choclo", 52.86, 255
"Naranja", 21.09, 1180
"Pomelo", 55.87, 936
"Ciruela", 944.10, 873
"Manzana", 149.84, 1180
"Espárrago", 602.65, 190
"Alcachofa", 154.30, 276
"Durazno", 181.00, 736
"Berenjena", 49.33, 606
"Acelga", 22.50, 783
"Pera", 131.41, 1040
"Durazno", 148.03, 664
"Lima", 1237.12, 192
"Uva", 658.03, 282
"Coliflor", 33.66, 590
"Lima", 1375.85, 194
"Alcachofa", 122.94, 309
"Alcachofa", 140.39, 297
"Apio", 57.96, 315
"Repollo", 1.27, 833
"Brócoli", 366.47, 376
"Cebolla", 56.04, 760
"Higo", 2478.23, 114
"Palta", 478.02, 555
"Ajo", 925.31, 99
"Pera", 140.72, 800
"Caqui", 850.36, 100
"Calabaza", 17.40, 856
"Cereza", 1038.55, 214
"Alcachofa", 154.92, 354
"Ajo", 916.60, 91
"Lima", 1015.36, 182
"Limon", 307.94, 560
"Higo", 2455.12, 102
"Acelga", 23.16, 747
"Mandarina", 12.77, 910
"Cebolla", 62.74, 856
"Caqui", 854.13, 102
"Manzana", 135.71, 1110
"Apio", 52.31, 252
"Palta", 1092.99, 380
"Coliflor", 33.51, 550
"Higo", 2580.74, 110
"TomCherry", 549.19, 214
"Limon", 323.32, 819
"Lima", 1452.47, 172
"Limon", 298.08, 707
"Naranja", 1.22, 1180
"Alcachofa", 133.15, 300
"Brócoli", 342.08, 428
"Apio", 64.81, 270
"Sandía", 58.63, 891
"Rabanito", 238.30, 339
"Durazno", 143.47, 792
"Limon", 317.46, 595
"Mandarina", 25.18, 1190
"Lima", 1349.55, 190
"Rabanito", 212.51, 348
"Calabaza", 22.87, 704
"Ajo", 926.87, 118
"Naranja", 15.02, 920
"Pepino", 38.66, 545
"Naranja", 17.32, 1180
"Batata", 16.20, 820
"Kiwi", 411.62, 440
"Calabaza", 24.46, 824
"Sandía", 64.87, 720
"Apio", 50.32, 360
"Durazno", 275.98, 736
"Apio", 62.15, 288
"Mandarina", 16.16, 840
"Limon", 312.99, 805
"Choclo", 52.12, 300
"Alcachofa", 146.26, 264
"Caqui", 861.30, 108
"Durazno", 142.22, 744
"TomCherry", 535.85, 234
"Tomate", 746.56, 936
"Berenjena", 55.78, 498
"Papa", 22.92, 850
"Brócoli", 356.78, 348
"TomCherry", 553.78, 180
"Mandarina", 23.29, 950
"Alcachofa", 126.52, 285
"Naranja", 17.08, 860
"Palta", 461.16, 505
"Alcachofa", 139.10, 273
"Caqui", 819.51, 117
"Pomelo", 39.22, 945
"Batata", 19.25, 800
"Berenjena", 58.35, 522
"Repollo", -1.40, 749
"Lima", 1010.46, 160
"Durazno", 132.59, 944
"Palta", 1184.44, 424
"Papa", 19.51, 1180
"Naranja", 21.41, 950
"Coliflor", 34.17, 510
"Palta", 1158.65, 460
"Apio", 62.84, 360
"Ajo", 891.69, 94
"Batata", 24.33, 1070
"Coliflor", 28.71, 580
"Limon", 341.60, 679
"Morrón", 2924.95, 690
"Melón", 125.74, 320
"Durazno", 151.19, 960
"Apio", 54.16, 339
"Kinoto", 27.69, 218
"Naranja", 11.98, 900
"Berenjena", 56.65, 642
"Morrón", 2931.19, 618
"Pera", 159.64, 890
"Palta", 1158.40, 480
"Palta", 1127.72, 332
"Espárrago", 636.88, 186
"Choclo", 49.86, 306
"Cereza", 961.51, 204
"Palta", 1233.63, 424
"Pomelo", 50.14, 846
"Uva", 683.27, 333
"Espárrago", 599.86, 192
"Caqui", 823.56, 118
"Cebolla", 57.14, 888
"Brócoli", 375.07, 328
"Espárrago", 609.17, 198
"Batata", 17.75, 890
"Choclo", 60.22, 252
"Apio", 65.95, 291
"Lima", 1215.41, 184
"Champignon", 3574.32, 93
"Zuccini", 72.00, 666
"Melón", 94.48, 396
"TomCherry", 535.31, 172
"Limon", 322.83, 679
"Naranja", 11.79, 1040
"Palta", 1126.27, 380
"Cebolla", 60.84, 688
"Brócoli", 406.22, 352
"Mandarina", 27.57, 950
"Berenjena", 56.29, 648
"Cebolla", 59.88, 888
"Morrón", 2920.33, 690
"Lima", 1419.35, 190
"Apio", 49.14, 279
"Cebolla", 45.71, 936
"Uva", 680.39, 294
"Apio", 62.43, 240
"Mandarina", 25.89, 1100
"Sandía", 58.14, 990
"Repollo", 2.42, 574
"Papa", 12.12, 880
"Caqui", 841.76, 117
"Calabaza", 22.33, 952
"Zanahoria", 27.18, 654
"Batata", 23.10, 990
"TomCherry", 571.51, 178
"Morrón", 3014.59, 564
"Morrón", 2829.34, 696
"Pomelo", 46.53, 801
"Palta", 474.73, 460
"Apio", 55.57, 351
"Batata", 22.82, 1070
"Frutilla", 267.89, 258
"Uva", 701.08, 342
"Higo", 2434.89, 116
"Choclo", 62.27, 345
"Acelga", 23.59, 819
"Pomelo", 42.57, 981
"Choclo", 57.36, 330
"Coliflor", 39.69, 475
"Durazno", 149.52, 920
"Frutilla", 294.66, 285
"Frambuesa", 2150.57, 87
"Coliflor", 31.99, 475
"Higo", 2523.39, 118
"Manzana", 124.63, 1000
"Durazno", 139.50, 752
"Pera", 131.92, 880
"Papa", 13.90, 970
"Berenjena", 53.24, 552
"Lechuga", 56.26, 1035
"Durazno", 284.00, 648
"Champignon", 3536.16, 93
"Batata", 16.44, 800
"Mandarina", 17.35, 850
"Zanahoria", 35.69, 510
"Palta", 520.31, 555
"Ciruela", 959.79, 891
"Repollo", 4.85, 833
"Champignon", 3625.51, 88
"Berenjena", 61.71, 708
"Frambuesa", 2030.65, 103
"Ciruela", 909.18, 1026
"Brócoli", 349.19, 352
"Lima", 1391.51, 226
"Choclo", 64.18, 282
"Pera", 133.17, 980
"Mandarina", 13.93, 1160
"Pomelo", 42.58, 828
"Acelga", 17.77, 792
"Naranja", 10.14, 1190
"Zanahoria", 31.96, 678
"Frutilla", 272.13, 270
"Naranja", 5.21, 890
"Rabanito", 244.81, 240
"Pepino", 35.82, 465
"Palta", 496.04, 525
"Mandarina", 26.40, 1170
"Lima", 1330.66, 208
"Espárrago", 646.63, 178
"Choclo", 53.90, 339
"Choclo", 55.42, 315
"Kinoto", 41.52, 214
"Banana", 64.51, 990
"Zanahoria", 30.88, 660
"Sandía", 61.90, 756
"Morrón", 2978.93, 618
"Durazno", 137.41, 728
"Pepino", 33.69, 510
"Espárrago", 660.44, 228
"Coliflor", 26.95, 595
"Zanahoria", 31.39, 606
"Naranja", 13.80, 870
"Rabanito", 238.23, 249
"Champignon", 3596.89, 103
"Durazno", 134.54, 896
"Palta", 1115.89, 328
"Melón", 101.54, 468
"Pera", 143.77, 840
"Mandarina", 14.05, 800
"Frutilla", 263.40, 255
"Cereza", 1027.17, 210
"Tomate", 743.47, 900
"Cereza", 1033.78, 170
"Ciruela", 934.16, 972
"Kiwi", 439.74, 380
"Pepino", 29.73, 505
"Pera", 150.36, 1030
"Pera", 159.83, 860
"Sandía", 65.93, 864
"Espárrago", 633.58, 216
"Kiwi", 420.68, 464
"Uva", 692.48, 345
"Caqui", 853.89, 93
"Espárrago", 604.68, 220
"Durazno", 180.00, 704
"Pera", 132.95, 910
"Kiwi", 482.34, 412
"Champignon", 3605.53, 84
"Frambuesa", 2014.02, 101
"Palta", 499.10, 480
"Durazno", 155.65, 864
"Kinoto", 32.71, 230
"Sandía", 55.75, 927
"Pepino", 44.00, 510
"Ajo", 900.50, 89
"Lima", 1358.93, 164
"Apio", 51.49, 351
"Apio", 55.13, 255
"Ajo", 928.27, 87
"Espárrago", 635.27, 178
"Uva", 742.70, 312
"Lechuga", 44.25, 1080
"Naranja", 17.36, 1140
"Repollo", 5.29, 595
"Champignon", 3633.49, 97
"Zanahoria", 36.24, 516
"Cebolla", 69.05, 680
"Banana", 80.33, 1090
"Repollo", 5.22, 777
"Mandarina", 30.56, 1170
"Durazno", 164.10, 928
"Cebolla", 79.19, 640
"Naranja", 20.09, 950
"Durazno", 254.11, 704
"Coliflor", 31.44, 435
"Papa", 12.73, 910
"Apio", 63.59, 258
"Zuccini", 92.72, 492
"Berenjena", 53.30, 492
"Mandarina", 26.31, 1170
"Banana", 60.45, 980
"Repollo", 7.49, 616
"Repollo", 3.74, 749
"Lechuga", 33.25, 738
"Mandarina", 22.60, 1010
"Sandía", 53.80, 747
"Frutilla", 275.03, 240
"Sandía", 58.30, 990
"Espárrago", 617.35, 174
"Mandarina", 20.15, 1110
"Durazno", 267.73, 824
"Morrón", 2890.85, 552
"Berenjena", 65.30, 600
"Cebolla", 66.69, 808
"Lechuga", 46.51, 837
"Alcachofa", 130.57, 318
"Banana", 58.72, 940
"Lechuga", 42.14, 954
"Frambuesa", 1968.37, 91
"Brócoli", 378.57, 412
"Naranja", 21.75, 910
"Tomate", 747.04, 1026
"Champignon", 3615.50, 96
"Kiwi", 441.88, 472
"Cereza", 1036.23, 202
"Durazno", 304.77, 888
"Ajo", 869.25, 81
"Rabanito", 234.55, 357
"Kiwi", 457.13, 332
"Acelga", 17.83, 927
"Kiwi", 419.26, 440
"Kiwi", 453.71, 336
"Higo", 2518.30, 108
"Frutilla", 277.98, 267
"Manzana", 128.78, 1140
"Uva", 693.76, 309
"Lima", 1266.46, 212
"Caqui", 774.79, 105
"Sandía", 58.94, 819
"Espárrago", 629.37, 172
"Durazno", 152.67, 840
"Kinoto", 36.91, 170
"Uva", 707.67, 303
"Lechuga", 41.81, 918
"Brócoli", 347.36, 464
"Morrón", 2900.18, 510
"Coliflor", 24.59, 575
"Zuccini", 82.26, 510
"Lima", 1236.09, 218
"Limon", 316.26, 574
"TomCherry", 523.83, 216
"Frambuesa", 2072.47, 91
"Durazno", 176.68, 736
"Tomate", 790.34, 792
"Pomelo", 53.88, 972
"Cereza", 1030.88, 174
"Melón", 96.79, 472
"Pepino", 35.16, 560
"Naranja", 21.25, 860
"Higo", 2450.24, 111
"Caqui", 799.20, 98
"Acelga", 28.00, 1071
"Kiwi", 432.59, 324
"Uva", 708.13, 261
"Frutilla", 249.04, 333
"Frutilla", 310.16, 258
"Naranja", 12.88, 980
"Caqui", 778.96, 102
"Cebolla", 68.83, 744
"Palta", 1234.37, 436
"Alcachofa", 154.52, 300
"Mandarina", 15.48, 890
"Repollo", 3.96, 616
"Naranja", 12.40, 970
"Durazno", 293.88, 904
"Lima", 1333.88, 180
"Higo", 2513.45, 88
"Lima", 1168.30, 180
"Durazno", 162.79, 928
"Coliflor", 19.82, 445
"Naranja", 23.45, 1170
"Higo", 2461.13, 86
"Cebolla", 71.16, 776
"Melón", 118.19, 408
"Alcachofa", 140.56, 273
"Alcachofa", 141.17, 345
"Kiwi", 436.85, 404
"TomCherry", 476.88, 224
"Naranja", 13.55, 1000
"Palta", 1132.54, 352
"Espárrago", 662.68, 228
"Zanahoria", 29.92, 510
"Banana", 41.94, 950
"Tomate", 744.53, 774
"Ciruela", 911.10, 837
"Palta", 1167.46, 472
"Calabaza", 21.58, 888
"TomCherry", 560.38, 186
"Naranja", 17.45, 1200
"Durazno", 240.18, 832
"Cereza", 1004.30, 174
"Durazno", 273.76, 832
"Frutilla", 284.35, 273
"Tomate", 763.52, 1044
"Ciruela", 930.21, 1035
"Palta", 496.08, 515
"Kinoto", 34.92, 220
"Frambuesa", 2061.27, 82
"Calabaza", 28.55, 784
"Sandía", 72.60, 1035
"Pepino", 35.71, 415
"Rabanito", 214.73, 255
"TomCherry", 570.13, 200
"Naranja", 15.34, 1050
"Choclo", 66.09, 294
"Coliflor", 31.73, 420
"Uva", 707.23, 351
"Cereza", 1025.79, 174
"Sandía", 64.90, 819
"Mandarina", 13.54, 1110
"Limon", 334.06, 742
"Repollo", 4.90, 595
"Apio", 58.47, 345
"Lechuga", 37.83, 882
"Uva", 710.12, 357
"Pepino", 38.86, 600
"Tomate", 768.65, 891
"Limon", 327.06, 826
"Calabaza", 21.94, 816
"Mandarina", 20.89, 1020
"Pepino", 34.61, 590
"Durazno", 123.69, 680
"Brócoli", 343.65, 464
"Kiwi", 453.43, 456
"TomCherry", 529.70, 184
"Pomelo", 49.54, 936
"Palta", 1150.38, 448
"Champignon", 3427.89, 108
"Naranja", 9.66, 1060
"Acelga", 17.08, 738
"Tomate", 783.43, 792
"Manzana", 149.87, 890
"Coliflor", 27.51, 445
"Acelga", 16.91, 747
"Lima", 1104.46, 188
"Papa", 9.54, 1140
"Lechuga", 52.73, 1035
"Brócoli", 386.79, 472
"Mandarina", 19.98, 820
"Apio", 63.35, 321
"Manzana", 133.29, 870
"Pepino", 39.27, 585
"Morrón", 2966.23, 636
"Sandía", 46.55, 999
"Brócoli", 356.12, 472
"Banana", 57.93, 1010
"Uva", 679.39, 291
"Pomelo", 48.26, 927
"Naranja", 11.33, 1010
"Mandarina", 22.13, 1070
"Pomelo", 49.44, 1035
"Pera", 154.74, 880
"Zuccini", 77.57, 498
"TomCherry", 562.15, 238
"Pepino", 36.50, 445
"Manzana", 136.93, 830
"Ajo", 920.73, 95
"Durazno", 278.37, 856
"Acelga", 23.71, 927
"Frutilla", 260.98, 357
"Espárrago", 601.98, 218
"Brócoli", 374.21, 464
"Higo", 2475.51, 110
"Durazno", 143.93, 688
"Lima", 1226.85, 216
"Banana", 72.54, 910
"Naranja", 17.21, 1080
"Zanahoria", 39.85, 558
"Lima", 1130.25, 208
"Calabaza", 16.44, 680
"Ciruela", 955.16, 774
"Higo", 2464.33, 105
"Champignon", 3696.16, 96
"Ajo", 873.83, 101
"Calabaza", 31.45, 840
"Lechuga", 50.29, 801
"Berenjena", 51.97, 690
"Naranja", 8.01, 800
"Lima", 1385.55, 222
"Apio", 49.54, 255
"Morrón", 2922.42, 612
"Lechuga", 34.56, 738
"Kinoto", 28.18, 228
"Naranja", 19.35, 930
"Zuccini", 86.32, 552
"Higo", 2560.17, 96
"Choclo", 61.22, 351
"Coliflor", 25.58, 530
"Espárrago", 631.47, 228
"Caqui", 817.37, 111
"Lima", 1235.49, 170
"Acelga", 22.42, 738
"Cereza", 976.38, 168
"Apio", 59.53, 258
"Palta", 1150.90, 416
"Caqui", 860.68, 97
"Lima", 976.94, 216
"Palta", 474.52, 410
"Rabanito", 213.41, 246
"Acelga", 25.71, 1044
"Caqui", 755.23, 80
"Banana", 68.84, 850
"Zuccini", 77.85, 660
"Berenjena", 58.23, 714
"Champignon", 3647.96, 118
"Ajo", 914.22, 109
"Kiwi", 395.02, 368
"Berenjena", 53.51, 588
"Banana", 60.75, 950
"Cereza", 1028.69, 196
"Rabanito", 231.70, 288
"Calabaza", 20.37, 776
"Manzana", 150.02, 1010
"Limon", 343.03, 707
"Cebolla", 65.64, 928
"Lima", 1288.00, 176
"Cebolla", 65.33, 704
"Pera", 148.42, 820
"Rabanito", 212.70, 267
"Apio", 63.10, 282
"Pera", 136.43, 1060
"Manzana", 138.37, 960
"Brócoli", 379.65, 476
"Lima", 1189.68, 204
"Alcachofa", 138.47, 255
"Lima", 1042.17, 238
"Lima", 1382.59, 214
"Higo", 2439.08, 118
"Mandarina", 15.92, 1180
"TomCherry", 550.17, 234
"Rabanito", 256.19, 261
"Durazno", 151.87, 752
"Lima", 1226.60, 164
"Lima", 1230.26, 176
"Brócoli", 337.84, 368
"Ciruela", 930.85, 837
"Frambuesa", 2074.18, 83
"Ajo", 900.02, 115
"Higo", 2425.11, 90
"Cereza", 1005.35, 230
"TomCherry", 529.12, 192
"Pepino", 46.94, 525
"Palta", 509.63, 470
"Sandía", 58.65, 729
"Melón", 110.86, 412
"Coliflor", 29.46, 420
"Pera", 155.98, 1010
"Frutilla", 258.05, 267
"Kinoto", 47.38, 188
"Cebolla", 61.35, 688
"Berenjena", 66.49, 522
"TomCherry", 563.48, 210
"Mandarina", 25.18, 1150
"Acelga", 24.61, 963
"Palta", 1147.20, 368
"Morrón", 2960.58, 498
"Frutilla", 274.93, 276
"Batata", 17.65, 850
"Pomelo", 45.67, 1080
"Limon", 351.56, 567
"Apio", 60.15, 327
"Tomate", 710.90, 945
"Zanahoria", 41.87, 618
"Naranja", 16.52, 960
"Frutilla", 314.09, 270
"Batata", 19.28, 1120
"Lechuga", 34.52, 1017
"Morrón", 2974.09, 534
"Tomate", 751.54, 900
"Mandarina", 25.63, 1170
"Cereza", 986.02, 186
"Banana", 88.59, 800
"Acelga", 24.79, 819
"Pera", 160.25, 820
"Palta", 504.31, 405
"Acelga", 24.96, 954
"Choclo", 66.18, 279
"Apio", 55.51, 306
"Cereza", 1027.44, 196
"Batata", 23.35, 880
"Papa", 19.68, 830
"Lima", 982.97, 200
"Ciruela", 975.21, 765
"Berenjena", 45.22, 570
"Choclo", 63.87, 240
"Kinoto", 35.88, 204
"Mandarina", 6.22, 970
"Alcachofa", 146.61, 327
"Mandarina", 14.13, 880
"Lechuga", 41.48, 918
"Lechuga", 40.82, 936
"Durazno", 185.32, 912
"Zanahoria", 32.11, 708
"Ajo", 937.68, 103
"Melón", 101.10, 372
"Berenjena", 60.13, 552
"Palta", 489.84, 430
"Frambuesa", 1968.85, 96
"Brócoli", 322.80, 372
"Zanahoria", 30.49, 570
"Pera", 133.66, 1060
"Cebolla", 70.98, 776
"Mandarina", 24.01, 1150
"Manzana", 136.63, 880
"Ajo", 950.08, 100
"Higo", 2494.92, 101
"Cebolla", 62.12, 672
"Uva", 711.33, 330
"Alcachofa", 110.06, 258
"Caqui", 845.15, 83
"Choclo", 63.12, 270
"Berenjena", 54.62, 624
"Alcachofa", 142.27, 306
"Lima", 1302.23, 176
"Lima", 1162.11, 222
"Uva", 724.81, 306
"Lima", 1269.55, 230
"Naranja", 16.00, 1150
"Uva", 702.30, 258
"Lima", 1382.44, 160
"Berenjena", 54.95, 510
"Uva", 768.79, 348
"Brócoli", 378.90, 332
"Calabaza", 24.79, 784
"Pepino", 31.55, 550
"Cereza", 1042.26, 230
"TomCherry", 569.80, 192
"Apio", 56.62, 318
"Repollo", 0.51, 686
"Palta", 1185.19, 452
"Lima", 1367.51, 164
"Lima", 1188.63, 194
"Limon", 298.35, 770
"Limon", 301.31, 749
"Sandía", 56.60, 972
"TomCherry", 540.45, 218
"Melón", 93.42, 376
"Rabanito", 240.48, 258
"Zanahoria", 20.02, 678
"Banana", 55.15, 870
"Berenjena", 50.24, 498
"Papa", 17.49, 870
"Alcachofa", 135.30, 342
"Pomelo", 47.90, 738
"Lima", 1180.75, 186
"Rabanito", 229.44, 267
"Cebolla", 69.99, 936
"Morrón", 2937.46, 570
"Caqui", 787.72, 88
"Pomelo", 39.26, 837
"Ajo", 869.09, 83
"Durazno", 254.12, 808
"Ciruela", 983.39, 864
"Rabanito", 240.92, 351
"Calabaza", 16.39, 672
"Papa", 18.72, 840
"Cebolla", 70.74, 680
"Ajo", 953.44, 95
"Banana", 83.46, 1090
"Banana", 58.94, 1170
"Pera", 143.86, 1010
"Choclo", 58.68, 339
"Ajo", 902.92, 86
"Uva", 732.90, 297
"Kiwi", 463.46, 448
"Ajo", 894.34, 86
"Caqui", 791.04, 90
"Mandarina", 22.39, 930
"Brócoli", 366.11, 480
"Lima", 999.53, 188
"Papa", 18.60, 1100
"Ajo", 890.11, 117
"Champignon", 3539.44, 113
"Durazno", 280.90, 880
"Naranja", 17.88, 1040
"Higo", 2463.30, 94
"Melón", 114.32, 384
"Repollo", 0.88, 560
"Pepino", 40.20, 565
"Durazno", 162.44, 936
"Calabaza", 19.81, 872
"Palta", 500.69, 500
"Frutilla", 284.56, 360
"Melón", 90.48, 464
"Pepino", 44.28, 420
"Naranja", 10.18, 1020
"Lima", 1057.43, 232
"Brócoli", 349.15, 408
"Zanahoria", 31.49, 612
"Pera", 147.27, 1170
"Acelga", 30.13, 783
"Ciruela", 991.83, 774
"Naranja", 23.56, 1160
"Papa", 22.81, 810
"Palta", 467.59, 530
"Banana", 62.44, 1010
"Pomelo", 41.27, 738
"Lima", 1226.86, 180
"Repollo", 4.16, 784
"Alcachofa", 145.29, 264
"Zuccini", 92.71, 486
"Espárrago", 617.01, 168
"Ciruela", 964.31, 900
"Naranja", 20.05, 1060
"Sandía", 41.08, 810
"Cebolla", 66.18, 952
"Sandía", 74.18, 783
"Mandarina", 16.17, 980
"Kiwi", 437.17, 428
"Batata", 21.80, 1110
"Calabaza", 19.88, 720
"Naranja", 12.62, 1000
"Pomelo", 54.65, 1044
"Zanahoria", 29.75, 546
"Cebolla", 63.23, 880
"Lechuga", 41.76, 999
"Pepino", 28.94, 460
"Calabaza", 17.11, 696
"TomCherry", 554.80, 208
"Zanahoria", 37.92, 684
"Acelga", 15.49, 1062
"Lechuga", 39.19, 855
"Uva", 761.98, 270
"Choclo", 58.32, 336
"Batata", 22.81, 970
"Rabanito", 241.53, 348
"Alcachofa", 140.96, 285
"Lima", 1255.71, 194
"Uva", 735.33, 261
"Ciruela", 966.98, 918
"Lima", 993.25, 214
"Uva", 677.28, 321
"Champignon", 3548.26, 87
"Rabanito", 225.20, 240
"Lechuga", 47.07, 1044
"Cebolla", 60.02, 688
"Durazno", 161.36, 808
"Kiwi", 424.20, 340
"Morrón", 2932.31, 690
"Calabaza", 23.87, 864
"Calabaza", 16.23, 808
"Melón", 98.01, 468
"Naranja", 15.17, 1070
"Alcachofa", 153.78, 330
"Pera", 136.07, 1090
"Frutilla", 287.79, 318
"Melón", 109.50, 400
"Frambuesa", 2110.55, 80
"Alcachofa", 140.60, 348
"Champignon", 3597.20, 89
"Lima", 1258.85, 196
"Zuccini", 84.82, 492
"Frutilla", 285.02, 258
"Choclo", 66.70, 324
"Berenjena", 69.52, 660
"Sandía", 55.75, 918
"Limon", 351.76, 749
"Cebolla", 54.70, 704
"Mandarina", 13.90, 1130
"Acelga", 15.11, 981
"Kinoto", 35.79, 224
"Calabaza", 21.92, 832
"Pera", 168.14, 1060
"Melón", 106.43, 444
"Ajo", 910.96, 111
"Rabanito", 250.61, 333
"Mandarina", 19.43, 1110
"Cereza", 1062.71, 170
"Tomate", 697.17, 927
"Banana", 65.25, 880
"Kinoto", 29.70, 236
"Repollo", 0.08, 770
"Batata", 13.99, 830
"Caqui", 842.73, 93
"Rabanito", 238.31, 309
"Zuccini", 80.77, 516
"Repollo", 4.86, 770
"Cebolla", 77.65, 752
"Frambuesa", 2034.49, 98
"Banana", 74.62, 830
"Brócoli", 366.53, 384
"Coliflor", 37.16, 505
"Cereza", 1007.20, 218
"Manzana", 144.60, 1120
"Durazno", 161.38, 768
"Mandarina", 23.87, 1060
"Pomelo", 45.89, 918
"Papa", 18.10, 1010
"Brócoli", 361.91, 324
"Ciruela", 1028.19, 963
"Manzana", 124.82, 930
"Alcachofa", 147.47, 276
"Pomelo", 56.54, 945
"Lima", 1180.15, 192
"Durazno", 150.30, 792
"Calabaza", 22.89, 880
"Repollo", 7.44, 588
"Zanahoria", 41.88, 534
"Acelga", 24.79, 846
"Ciruela", 946.24, 990
"Kinoto", 35.03, 228
"Melón", 84.69, 324
"Ciruela", 934.69, 963
"Melón", 100.27, 352
"Lima", 1122.53, 218
"Durazno", 184.91, 768
"Naranja", 12.68, 1110
"Kiwi", 441.26, 480
"Brócoli", 340.04, 436
"Ajo", 907.60, 90
"Melón", 109.96, 340
"Tomate", 701.33, 828
"Mandarina", 16.27, 970
"Cebolla", 64.74, 704
"Pomelo", 39.66, 873
"Durazno", 259.57, 896
"Ciruela", 941.17, 855
"Cebolla", 69.27, 808
"Rabanito", 217.09, 327
"Durazno", 152.79, 928
"Repollo", 4.42, 623
"Kinoto", 39.09, 162
"Melón", 102.92, 320
"Pomelo", 43.39, 999
"Papa", 16.24, 880
"Mandarina", 7.80, 1150
"Morrón", 3008.08, 594
"Calabaza", 13.22, 768
"Choclo", 48.74, 249
"Durazno", 263.20, 776
"Manzana", 129.25, 1070
"Choclo", 51.63, 273
"Brócoli", 328.56, 444
"Palta", 1116.37, 400
"Cebolla", 63.63, 792
"Zuccini", 83.14, 702
"Zuccini", 78.64, 606
"Palta", 476.47, 525
"Lima", 1215.66, 208
"Papa", 5.92, 910
"Manzana", 143.60, 930
"Ajo", 893.89, 86
"Batata", 24.62, 850
"Naranja", 15.73, 1060
"Ajo", 851.80, 112
"Banana", 58.97, 1010
"Tomate", 785.14, 963
"Palta", 492.39, 485
"Lima", 1228.38, 162
"Morrón", 2960.26, 510
"Alcachofa", 154.28, 303
"Pomelo", 46.86, 999
"Naranja", 19.86, 890
"Limon", 338.57, 588
"Lima", 1224.15, 160
"Higo", 2477.85, 86
"Lima", 1307.77, 178
"Alcachofa", 141.67, 264
"Calabaza", 26.46, 696
"Alcachofa", 145.88, 276
"Durazno", 152.81, 816
"Banana", 51.72, 980
"Brócoli", 349.65, 408
"Coliflor", 25.59, 525
"Higo", 2535.45, 94
